comment,label
영상보니까 너무 저에게 필요한 스크럽을 발견한고 같아요 ㅠㅠ 평소에 다른 제품 스크럽은 종류별로 많이 써봤지만 한번쓰고 안쓰게 되더라구요 ㅠㅠ 이유는..? 피부가 자극되고 빨개져요 ㅠㅠ 되게되게 민감성 피부인지라 아직 스크럽 맞는걸 못찾았어요  ???? 각질은 되게 많이 생기는데 스크럽은 엄두가 나질 않아요 함번 써보고 싶습니다! 아름송이님 추천은 믿고 쓰잖아요! 스킨케어도 아름송이님 덕붐에 얼굴 피부가 살아낫거든요ㅎㅎ 당첨되어서 저도 써볼수있게 해주세요!,1
웅니 좋은 이벤트 감사합니다아앙 ???? 참여완뇨,1
"작년에 피부 싹 다 뒤집어지고 아주 고냥 전생이 뱀인 것 마냥 피부가 쫙쫙 갈라져서 하.. 먼 제품을 써야 나도 매끈매끈걸이 될 수 있을까 ~~ 고민하고 있었눈데 스크럽 영상이라니,,, 최고시다 아름언냐가 추천한 스크럽이면 완전 믿을만한 거 아니냐면서 !! 프루티 바디스크럽과 함께 이번 여름에 수영복 입고 진정한 얼은이 되고 싶어용 ???? 담달에 제주도 가는데 나도 예쁜 수영복 입고 싶다 ㅠ",1
"허어억  저요 저!!! 곧 바디프로필도 2회,웨딩촬영에 신혼여행까쥐~~~?? 매달 브라질리언왁싱 강제로 해야해서 스크럽제품 찾아봐야 했는데 송충이템 저도 써보고 싶어요",1
"피부가엄~~청 예민한편이라 
스크럽도 저자극으로 사용하는데 
스크럽향이 엄청 궁금하네요!! ㅎㅎ 
이번영상도 넘재밋었어요 언니ㅜ???? 1일1영상올려주세여",1
"얼굴스크럽만 하구 얼굴에만 신경쓰다보니 바디스크럽 이라는게 있는지 까먹고 있었오요.. 안그래두 어릴 때 부터 몸 전체에 모공각화증 심해서 늘 피부를 볼 때 마다 스트레스 달고 살았는데 여름에 반팔 반바지 입는 것두 넘 신경쓰이구.. ㅠㅠ 남들은 매끈매끈 피부인데 내 피부는 오돌톨톨톨톨....?? 
닭살피부에 좋다는건 써보고있지만 
바디스크럽이 모공각화증에 도움이 된다고 하네용!! 그래서 너무 써보고싶어요 진심!!! 한두번 써서 좋아지는게 아니겠지만 이번기회에 써보고 괜찮으면 몇통 더 구매하고 싶어요! 당연히 좋을걸로 예상하쥬 여름이라 더더욱  바디관리도 하고싶어용????",1
모공각화증이 진짜 너무너무 심해서 여름에 양말을 못 벗고 다니는 학생이애욥…..스크럽? 같은걸 한번도 안해봐서 한번 해보고싶어요ㅠ ㅠ,1
지루성 피부염과 생리전만 되면 얼굴 피부뿐아니라 몸 피부까지 예민해지는 정말 민감한 몸뚱아리여요..ㅠㅠ플루는 약산성제품도 있고 순한제품들도 많아서 이용을해본적이 많은데 이 제품들도 한번 사용해보고 싶네요 저의 민감한 몸피부의 정착템이 됐으면 좋겠습미다 제바아으을!!!!,1
이벤트 참여 완료했어여‘ 모공각화증 있는데 사용해보고싶네용 ㅠㅠ,1
플루 고민만하고 아직 구매 안해봤는데 언니랑 피부타입이 너무 똑같아서 ..완전 뱀허물입니다.. 제주변에 저보다 심한사람을 못봤어요 ㅠㅠ  사용해볼려구요 30분에 당첨 안되더라도 구매할거지만 ㅎㅎ 진짜 초딩때부터 나만 다리 뱀허물 같아서 스트레스 받았는데 보송해지고싶습니다 다리미인 가볼게요,1
언니.. n년동안 등드름 가드름으로 오프숄더 한번 못입어봤어.. 등드름 흉터도 있어서 등 파진 옷은 절대 못입어 .. 리프랩 비누를 얼굴 말고 몸에 양보하고 있는데 내 등드름은 강력한가봐…. 땀도 많은 girl이라 등드름이 자기주장이 심해져.. 유명하다는 제품도 써봤지만 하핫 .. 실패야 플루 스크럽은 첨 들어봤는데 함 써보고 좋아쟈보고 싶어!!! 언니 사랑해 ?,1
플루 바디스크럽 저 진짜 애정템이에요!! 몇통을 비웠는지 모를정도로 제가 썼던 바디스크럽 제품 중에 가장 입자가 곱고 자극이 없어서 좋아요ㅠㅠ 물론 향기도 너무 좋고ㅠㅜ 마침 바디스크럽 다 써가는데 플루 신제품이라니!! 특히 파란색 통 향이 너무 궁금해요,1
앎쏭.. 어성초 기다리는 중에 선물 뭐야.... 아묻따 신청.... 고마워요...,1
"브라질라언 왁싱허는데 인그로운 쩌는데 
스크럽 좋은제품을 못 찾앗어요 ㅠㅠ 
지짜 한번 써볼게요 ~~~!! 추천 해주신제품!!",1
"개인적으로 언니 일본 브이로그 너무 조아해요,, 앞으로 계속 찍어주세요",1
"06:04
이번 영상 최애 부분.. 바람에 머리카락 샤락 날리는거 넘 예쁘고 완전 순정만화 아니냐며ㅠㅠ 언니 일본에서 행복한 모습들 너무 좋아요 언니한테 항상 지금처럼 웃는 일이 많으면 좋겠어요 사랑훼..️",1
언니...진짜 요즘 폼 미쳤다이...일본 브이로그 넘넘 재밌게 시청중이에요 !!!! 그리고 이번 컨텐츠 대박 아이디어 넘 좋고..넘 따뜻한듯 ㅜㅜㅜ예뻐요 !!!!,1
언니 같은 I로써 너무 대단하다고 느껴요..(*´Д｀*) 이름도 언니의 패션만큼 유니크하고 예뻐서 언니랑 너무 찰떡콩떡이에요 매번 재밌는 영상 올려줘서 곰아워요ㅜ 항상 응원할게요╰(*´︶`*)╯♡,1
일본분들 너무 상냥하다... 마음 따뜻해,1
이 언니 진짜 요즘 리즈야.. 안예뻤던 순간 없었지만 요즘 스타일 진짜 너무 찰떡이애요 🥹🥹,1
아앙.. 기발한 콘텐츠… 성장하는 것 같아서 너무너무 좋아요 ,1
이런 이쁜 컨텐츠 좋습니다...... 일본분들은 너무 상냥하네요....,1
수줍수줍 하시면서도 경아님의 특유의 개성도 살린 영상이라 좋네요 i에겐 힘든 도전인데 대단해요!️,1
저도 대문자 I인데 정말 큰결심하셨네요.. 이번에 머리에 리본묶은거 처음뜬거보고 진짜 너무이뻐서 헉 했어요..진짜 농협은행(넘예쁘네)…..,1
같은 istj로써 엄청 대단한 도전을 하신것 같아요ㅋㅋㅋㅋㅋㅋㅋ 뭔가 대리만족? 됐어요,1
"시민분들이랑 함께하는 컨텐츠 재미써욘
언제나 매력넘침~!",1
대박!!!이런 새로운 도전도 넘 좋아요,1
정말 너무 멋지세요!! 도전도 정말 이색적이고 멋지세요!!같은 I지만 다른모습에 대단하십니당!,1
재미없는 한국에서 이런 재미있는 일본영상이라니 언니의 존재는 소중해에에,1
"아이디어 진짜 너무너무 좋은것 같아요!
영상보고나니 저도 해보고 싶어졌어요",1
컨텐츠 너무 신선하고 재밌으유많이해주세요!!!,1
...아.... 진짜 영상 너무 재밌다..... 와.... 옷 보는 재미도 있고 ㅠㅠㅠㅠ,1
언나 부끄러워하는거 졸귀...ㅋㅋㅋㅌㅌㅋㅋ,1
최고다!! 기회가 된다면 팬밋업 할 때도 활용하면 좋을 것 같아요,1
전 경아언니 이름이 유니크하고 넘 이쁘다 느껴졌어요 ㅎㅎ 류경아! 먼가 석류같기도 하구..! 충분히 좋아하실수 있을거에용️,1
"언니 정말 매일매일 영상 올라올 때마다 보고 정말 초창기 때부터 항상 봤었어욤~~~ 오늘도 여전히 예쁘시고 사랑해용~
아 그리고 저두 istj 에용",1
언제나 응원합니다,1
도쿄의 팬이에요~ 나도 언니 보고싶었어요;;,1
"너무 귀여운 영상이네오,,",1
리본 미쵸따 이쁨이 배로 극대화된다 !!!,1
아 개이뻐 진짜 미쳤어 그냥,1
"웅니 ,, 넘 재밌어 ,, 글구 예뻐 ,, 이번영상도 재밌게 잘봤습니당",1
와,1
오 언니 머리 물 많이 빠졌네요!? 너무 이쁨.....,1
이렇게 언니의 일본 일상들을 볼 수있어서 너무 좋았어요! 다음 편도 기대할게요!,1
"언니 ,, 진짜 점점 더 이뻐지시네요.. 두렵.. 인스타 스토리 보고 바로 달려왔어요 ㅠㅠㅠ",1
일본 현지의 느낌이 가득하네요 너무 좋아요,1
신박하고 편집이 너무 좋네요…  해방일지 에피들이 기대됩니다….!!🥹,1
"꺄 4번째네요>< 오랜만에 댓글 남겨용! 항상 잘 보고 있어요
언니의 패션들은 저에게 많은 도전과 용기를 줘요",1
이런 영상 너무 유익하구 좋은 거 같아용  다음 영상두 기대하고 있을게요,1
언니..진짜 너무 예뻐요 ㅠㅠㅠ 영상도 넘 조아요,1
언니 편집 엄청 빨리 발전한거같아요!!,1
많이올려주세요ㅠㅠ너무 재밋어요,1
넘 이쁨,1
언니 하고 싶은 거 다해...,1
언제 업로드되나 기다렸어요,1
하 미친존예보스 진짜,1
재밌게 볼게요 웅니~~!!,1
더 귀여워 지신것 같아요.,1
잘보고갑니다 예쁘세요,1
영상 잘보았습니다! ,1
"이전 편집에 비해 너무 중구난방같은 느낌
류스펜나님이랑 안어울리는?
소리도 어떨 땐 크고 어떨 땐 작고...!
영상 잘 봤습니다",0
편집자 바뀌었나보네욤적응이 필요할듯,0
경아님 너무너무 응원해요! 하고싶은거 다하세요! 같이 보면서 대리해방감 느낄 수있을것같아서 넘 기대되요!!,1
언니에 대해 많이 궁금했는데 이런 컨텐츠 너무 기대되고 좋아요..,1
하 ㅠ 진짜 너무너무너무 귀여움.... 언니의 모든 삶을 응원해요!!!!!!!!!!!!!!!!!!!!!!,1
이 언니 계속 보는 이유.. ㅜ 진짜 넘 조타 언니 평생 유튜버 해져 ㅠㅠㅠㅠ,1
자신의 인생을 개척하면서 항상 갈망하고 열심히 노력해보려는 경아님의 삶에 크게 배우고 갑니다! ,1
흔한 인생썰인 줄 알았은데 평소 경아님이 생각하시던 가치관과 포부를 마지막에 딱 선언하시니까 저까지 갓생살고 싶어 지네요..,1
응원해요 전 너무 안정주의로 살아온 편인데 후회가 많이 되는 편이어서 더 응원해요 꼭 다 이루시길 바래요,1
언니의 삶을 함께 여행하게 된 기분...🫶,1
이 언니 너무 멋있따...,1
류스펜나님 응원해요!! 컨텐츠가 더 풍부해지고 류스펜나님 자기계발도 하시고 그렇다는 건 저희가 볼 영상들도 많이 진다는 거겠죠?ㅎ..ㅎ.ㅎ.ㅎ.,1
멋져멋져 늘 소심하고 생각만하고 실행못하는 저도 이영상보면서 반성하고 갑니당~ 응원해용 저도 더 노력해보려규요> ㅡ<*,1
다 해본다니 멋있어요 기대하고 기다리고 있겠습니당🩷,1
언니…. 말하구 노래 딱 나오는거 진심 개멋있어요……,1
너무 멋져요 류스펜나님🥹 앞으로 걸어가는 모든 날들을 응원할게요🫶,1
너무 멋있어서 너무 응원하고 싶어요! ,1
진짜 머쪄어어어… 너무 잘보고있어용,1
멋있습니다 응원해요!!,1
오늘도 이뻐요,1
응원해여!!!,1
힘내요 ㅠㅠㅠ 몰라 내눈엔 뭔가 되게 힘들어 보여,0
언니 정말 응원해요🥹,1
모야모야 기대되잖아️‍️‍️‍,1
응원해요️️️,1
Hwaiting,0
"정말 오랜만에 보는데
얼굴이 왜이리 안좋아요!? 무슨일있어요? ㅠㅠ",0
"인간은 다 허수아비 같아 자기가 진짜 뭔지 모르면서 그냥 연기하며 사는 허수아비
-염'Ryu'정",0
"미쳤다,,, 힘든 일주일에 가뭄에 단비 같은 영상 사랑해요 언니가 썰 풀어주는거 하루종일 들을 수 있음 ㅋㅋㅋㅋㅋㅋㅋㅋ 넘 재밋어요..",1
언니 화장하면서 썰 풀기 넘 재밌어요  이런 영상 많이 올려주세요 ,1
넘 풋풋하고 설레고... 와중에 맥락이 되어주는 언니 얼굴...,1
대리설렘 최고…….. 언니 점점더 예뻐져용..️🥹,1
너무 재밌어요  오늘도 좋은 하루 되세요,1
어우 아름다워 진짜 썰 영상은 오늘 방식이 훨씬 좋은 거 같아요🩷,1
언니 오늘도 너무 아름다우시네요… 썰도 너무 설레고 제가 다 안타까운느낌.. 언니를 정말 아껴줄 그런사람을 만나길 응원할게요 아니면 저라도..ㅎ🫶,1
옷 잘 입으셔서 너무 부러워요,1
썰 너무 재밌어요 ,1
저는 그 친구가 진짜 배려심ㅇ 깊은 친구라거 느껴지네염 ㅎㅎ… 물론 언니만이 알 수 있는 친구지만.. 이왕 언니가 일본에서 살게 된 거 한 번 만나보자고 하고 저녁 먹는 거 어때요?,1
이런 유니콘같은 녀자... 넘이뿌요,1
대리 만족 좋습니다~ㅎ장거리 연애는 저도 힘들 것 같아요^^,1
홍홍 ㅋㅋ 이런이야기 좋아용 ㅋㅋㅋ ~~대리만족하기 히히,1
대리설렘했네요. 왜 내가 아련해지는건지 모르겠어요,1
류스펜나님 너무 예쁘십니다,1
너모 재밌어용 ㅎㅎ,1
진짜재밋어요ㅠㅠㅠㅠ,1
온니는 그에게 유니콘녀였을것이다.............,1
그래도 좋은기억으로 남아서 다행이네요,1
짧은목걸이는 안하는게 더 예쁜것같아요,0
아이뿌다......🥹,1
아이고 이쁘다,1
이건봐야해!,1
꿀잼,1
내 입꼬리 좀 내려가;;;,1
"언니를 오래전부터 봤지만
언니는 하고싶은 걸 할 때가 제일 멋지고 빛나요 ",1
언니 진짜 오눟도 너무 이뻐요… 즉석리폼인데도 패션센스가 진짜 짱짱걸..,1
뭘 걸쳐도 이쁜...️ 화려한 옷이 너무 잘어울려서 대리만족하고 있어욥🥹,1
와 아이디어가 진짜 대박이에요 .. 니트를 보고 저런 상상이 가능하다니 ..!!!,1
요즘 경아님 영상 넘 흥미롭 센스가 넘 대단하신것 같애요..,1
와 레인보우 컬러 너무 잘어울려요.. 이뻐요,1
오늘도 넘 이뻐요 ㅠㅠ 영상 많이 올려주세요!!,1
늘 잘 보고있습니다 요즘 스타일이 너무 이뻐여ㅠㅠ,1
진짜 멋있어요. 진정한 파쑌 유튜버센스가 미친거 같아요. 정말,1
너무 잘어울려용~~,1
정말 뭘 입어도 예쁘신것 같아요 역시 패션은 얼굴이 다하는 것 같습니다ㅠㅜㅠ제가 저렇게 입고나가면 거지발싸개라구요,1
이런 영상 진짜 좋앙,1
"이쁘고 개성있고,,,, 류스펜나 짱",1
진짜 금손이시네여..!! 삼십분만에 뚝딱뚝딱! ,1
진심 여신,1
예뻐요,1
경아웅니 센스미쳐따,1
아니 미친 졸라 이쁘다.......... 애니에 나올거같은 여주인공같애유ㅠㅠㅠㅠㅠㅠㅠ취저ㅠㅜ,1
류스펜나님 코디가 예뻐요,1
미사 그자체 ㅠㅠ 존예,1
온니 신발 어디서 구매하신 건지 알려주실수 있나여ㅠㅠㅠㅠ 너무 이뻐요,1
인간 파스텔이다 진짜 너무 귀엽고이뻐요ㅠ🩷,1
천쪼가리만 걸쳤을 때두 예뻐요…,1
"저도 몬스터 음료 좋아하는데, 카페인 덩어리.",0
언니 진짜 개이뻐요ㅜㅜㅜ결혼해주세요오…🫧🫶,1
치마 내려갈까바ㅜ조마조마,0
어...나는 모르겟다..,0
언니랑 놀면 너모너모 재밌을 것 같은 •• 대리만좍 되는 영상 오늘도 잘 보고 가요,1
일본에서 재밌게 잘 지내시네요 넘 부럽다 ㅜㅜ,1
시간 가는 줄 모르고 봤네용 ㅎㅎㅎ 너무 재밌게 봤어요!!,1
언니 오늘도 너ㅑ무 이뻐요 ㅜㅜㅜㅜ ,1
와 남자 너무 개까부는 평범남이라 놀람 미소녀랑 노는데 돈도 안 내거 개뻔뻔해,0
아이돌 패션 넘 이뻐요요요요요 진짜 하이틴 그 잡채,1
"아 한국분 남자,, 영상 망치는 기분이에요,,ㅠㅠ 넘 불편해,,,",0
이런 긴 영상 좋아요,1
기모노 너무 예쁘당,1
으Aㅏ〜〜넘 캬와이 그 잡채인데요 ㅜㅜ 썸네 보면서 소리질렀어요 ！！오늘도 잘 보겠습니다♡！,1
악!!!! 아키하바라 같이 간 남성분 말하는 거 너무 열받아요 ,0
남자분..목소리 없었으면 좋겠어요,0
남자분 말투  ㅜㅜ,0
남자친구는 말 하는게 완전 극혐스탈ㅋ깐죽대고ㅋ  목소리톤도 제일 듣기싫은 톤ㅋㅋㅋㅋ,0
어멍.. 남자분은 누구에요오?,0
언니 진짜 일본 분위기랑 너무 잘 어울려요 ㅠㅠ 일본 여배우 느낌,1
하... 영상 진짜 재밌어요.. 항상 초반에는 코디 어떻게 하실까 궁금하고 코디 다 하신 걸 보면 너무 센스있어서 놀라고 그 뒤에 브이로그도 흔하지 않아 재밌어요!! 개인적으로 일본을 정말 좋아하는데 류스펜나님 영상보고 더더 좋아져요!,1
시끌벅적한 기차에서 소소한 대화가 너무 힐링이네요 ㅎㅎ 오늘도 영상 재밌게 잘 봤습니당!,1
"오늘 영상 힐링 되는 것 같아요,,언니 일본 생활 응원해️",1
아 반친구들이랑 소풍이라니 넘 기여워요 그리고 08:10 이 미소 넘 어른스럽고 귀여워요,1
2:03 웃는거 너무 귀여워요 언니..,1
언니 즐거워보여서 저두 좋아요~~ 오늘 영상두 잘봤어요! 항상 화이팅하세요,1
오늘 브이로그도 잘보고갑니당!!!,1
으악 언니 넘넘 긔야우어어우어ㅜ엉 ㅠㅠㅠ,1
스토리보고 언니 기다렸어요 ㅠㅠㅜ영상너무꿀쟴,1
아휴 이뻐라 ,1
류스펜나님 브이로그를 잘 볼게요,1
언니 영상 초반 후드집업 정보 알 수 잇을까요.. 오늘도 너무너무너무너무 이뻐요 ..️‍️‍,1
"우와,, 완젖 재밋으셧겟다  오늘도 넘이뻐요… ",1
진짜 이쁘당,1
영상 잘보았습니다 ,1
개이뻐요 사랑헤요,1
제발 사랑해요,1
예쁘당,1
중국인 친구가 입만 열면 시발 시발 욕으로 말하네요ㅋㅋ 뭐 애기라 그렇겠지만,0
훠궈? 먹을때 비위약하다한거 그거 뭐에용..징그럽게생겼어요,0
아 머야ㅡㅡ 옆자리 닝겐 사가지 없샤ㅡㅡ,0
얼굴도 패션도 브이로그도 재밌는 류스펜나님!:),1
경아님 갈수록 일어 느는게 보이신다..! 오늘도 너무 예뻐 당신🥹 덕분에 힐링하구 가용!!,1
영상  잘보구잇어여   새로운생활도  건강하게 잘하세용   인생은 만들어가는것!,1
학교에서 찐친구도 만드시고 늘 열심히 사시는 모습이 보기 좋습니다 멋쟁이 화이팅입니다,1
학교 소풍 브이로그 재미있을것 같아요~ 늘 류스펜나님 영상은 좋지만요,1
이게 바로 힐링 브이로그야... ㅠㅠ,1
아니 어떻게 이렇게 인형같냐구요오오 꾸미는것도 너무 잘꾸미고오 ㅠㅠㅜㅠㅠ최공..일본 유학 가보고싶어졌어융,1
예쁘고 날씬하고 옷 잘 입고 착하고~ 외모랑 스타일이랑 생활 스타일도 너무 멋있고 제 롤 모델이십니다!!!!,1
행복해.... 행복한 언니를 보는 나 너무 조타,1
미친…너무예뻐요….왜 맨날 레전드 갱신하냐구..,1
하 진짜 힐링임 너무예쁘다,1
맨날 예쁜 거는 반칙 아니냐구...🥹,1
언니 이번 머리 진짜 귀엽구 사랑스러워요,1
아니 썸네일 역대급인데 ㅁㅊ 연예인 브이로그라고 제목 올려도 다들 믿을 듯,1
점점 이뻐지는 비결이 뭐예요,1
짱,1
귀여워.....,1
언냐 미모 미쳣습니다… 착장 정보 알려주실 수 있나요ㅡㅜㅜㅜ 감히 도전해보고 싶습니다…,1
진짜 이쁘심,1
요새 최애 채널,1
진짜 쥰나 이뻐요 최고:.!!!!!! 엠비티아이 뭐에용?,1
한국 텔롭과 일본어 텔롭이 겹치는데 거기 개선해주세요.,0
류스펜나 (RYU'S PENNA)님 아주예쁘군요.,1
헉 시랑해요,1
하 공주 아님?,1
척추측만증이에요??,0
언니 추천 감사합니다~! ,1
"언니 너무 이쁘세요ㅠㅠ!! 이렇게 잘 어울리실수가..!! 몸매 유지하시는것도 대단한거같아요!!
혹시 볼륨감을 더 주고싶을때 시크브라랑 제로브라중에 어떤걸 더 추천하시는지 궁금해요!! 사라진 볼륨을 찾아서..",1
언니는 진짜 스타일링 천재인듯... 근데 진짜 옷도 옷인데 헤어스타일링도 너무 짱인거 같아요 혹시 나중에 한번 헤어스타일링 관련으로 영상 올려줄수 있나요??,1
"헐 너모 이쁜거아닌가요 언니,,?",1
진짜 이런 동영상 너무 필요했는데..감사해요,1
요새 수면브라 찾고 있었는데 딱인 영상이에요 ️️오늘도 잘 보고 갑니동 ️,1
여성스럽고 섹시하고 멋있습니다,1
오늘 영상도 잘보고갑니당!!,1
헐 이뽀요 퀄리티에 비해 가격도 착하네요,1
"언니 지금 머리 체고,,",1
머리 넘 이뻐여,1
누나 내인생 최고유튜버 앞으로 화이팅,1
제발 사랑해요 누나,1
헐… 와이어라 좀 별로네요 저는 이미 노와이어에 중독된 편한 브라족,0
"언니 레이어드컷 너무 잘어울려요 언니 점점 더 예뻐져서 제 눈이 너무 즐거워요,,🥹",1
언니 이번 머리스타일도 너무너무 이쁘고 착장도 너무 예뻣어요ㅜㅜ 언니영상은 항상 대리만족으로 보는느낌 완전 제 워너비…🥹🫶,1
진짜 대리만족 갑 !! 언니 영상 진짜 몇번이고 돌려봐요 ㅜㅜ,1
헤어디자이너분이 말도 많이 걸어주시고 진짜 친절하시다,1
그냥 류스펜나님이 이쁘셔서 다 소화하시는것 같은 느낌~  히메컷도 레이어드컷도 다 이뻐요~,1
언니 옆머리 넘길 때 진짜 너무 놀랐어요... 상상해왔지만 확실히 예쁜 이목구비가 더 사는 느낌이에요🥹️️,1
와....진짜 헤어도 그렇고 너무 잘 어울리고 예뻐요~일본어 척척 알아듣고 말도 하시고 일취월장 하시네요!!! 전 파르페에서 바나나 떨어질 때 웃겨 가지고ㅎㅎㅎㅎㅎ그나저나 일본에서 일본어는 어떻게 가르치려나~ 궁금해요~~ㅎㅎㅎ,1
"류스펜나님 영상은 진짜 계속 보게 되넹
먹는 것도 중독성 있어요",1
"미친듯… 최고다… 
진짜 진짜 잘 어울려요!!!!",1
언니 잘 어울리고 예뻐요..오늘도 스타일 체고,1
머리 진짜 이쁘게 잘 됐다.. 큰 눈방울이랑 찰떡,1
머리 자른거 너무 예뻐요... 개인적으로는 히메컷보다 더 잘어울리시는듯... 미용사분의 김말이 사랑도 인상깊네요 ㅋㅋㅋㅋㅋ ,1
언니 너무 예뻐요 ㅜㅜㅜ ,1
"언니 진짜 너무 멋져! 너무 아름다와!
너무 귀여워!",1
와 정말 잘 어울려요!!,1
진짜 이뻐요.,1
목소리 처음 들어보는데 엄청 호감이다 예쁘고 …,1
와 진짜 이뻐요!!!!!!!!!!!!!!!!!,1
아름답다… 완전 찰떡인…. 흙ㅠ,1
썸네일 보고 육성으로 소리지르며 들어옴 그냥 걍 그냥 아주그냥 미쳒네 미쳤어 미모가 아주 돌아버리게 아름다워ㅓ넘 옙버….. (;´༎ຶД༎ຶ`) ༼;´༎ຶ ۝ ༎ຶ༽,1
머리가 찰떡이네요! 잘 어울려요,1
앞머리 없는게 확 미모가 사네요 ㅎㅎ,1
오ㅓ 진짜 훨씬 잘어울려요 ..!!,1
앞머리 옆으로 넘기는게 훨씬 얼굴도 더 청순해보이고 덜 길어보이고 이쁜것같아요 !,1
진쟈 너무 예뻐요....,1
지금까지 머리중에 제일 잫어울려요 ,1
완전 예뿌다!!!!!!!,1
너무 옛날 느낌 레이어드컷 같은뎅...류스펜나님 얼굴이 다했다 ,0
아니 진짜 이게 오백배 더 나아욥 존예,1
요즘 미모폭발,1
머리스타일 찰떡!,1
7:16 와 레전드 너무 예쁨,1
미쳐따 너무이쁨,1
ㄹㅇ개이쁘다,1
즉흥이지만 이쁜걸,1
뭔들 안이쁠까 ,1
훨씬 나아요 전에 머리 찐빵오타쿠 같았어요,0
이 사람 한국여자 아니고 동남아여자 or 일본여자 이다 전혀 한국여자 얼굴이 없어 누가 봐도 남방계 얼굴이다 북방계 얼굴이 아니야,0
"아니 언니는 어떻게 안예쁜 날이 없어요?!? 맨날 예뻐 진쨔,,, 망할 부장님 실장님만 보다가 언니 보니 세상 행복해,, 일본어 실력도 갈 수록 더 느는거 같아요",1
와 진짜 백발 미챳어요 요정같아요..️️,1
아 진짜 봐도봐도 레전드다 진짜 어떻게 이렇게 이쁘냐 이게 가능한거냐? 진짜 미쳤다 그냥,1
오늘도 진짜 눈호강🫶 곧 도쿄로 혼자 여행 가는데 언니 길에서 마주쳤으면 좋겠어요 77ㅑ악 🫧,1
와...진짜 너무 예뻐요.... 대리만족 뿜뿜하고 갑니다~~!,1
컨텐츠가 늘 너무 새로워서 재밌어요 온니,1
언니 화이트가 진짜 개이쁨,1
둘다 너무 예뻐요. ,1
오늘 너무 이뻐용ㅠㅠㅠㅠㅠㅠ,1
언니 패션 천재야..,1
요즘 언니 영상만 기다리고있어용,1
증말 귀엽구 예쁘다,1
화이트 천사인줄,1
너무 예뻐..,1
언니 사랑해…진짜 담생은 언니가 키울 고양이로 태어날게..,1
"호ㅏ잍으,, 넘 이뻐요..",1
너무 이쁜거 같아요,1
하 진짜 개이쁘다,1
다이뻐여,1
아제발 그만이쁘세요ㅠㅠㅠ너무 이쁘자아 ㅠㅠㅠㅠㅠㅠㅠㅠ진짜 너무이뻐,1
전갈목걸이ㅋㅋㅋㅋㅋ어디서 난거예요 너무 특이해여,0
진짜 와꾸 여억겹게 살발하네,0
너무 예쁘십니다.. 일본 생활 응원해요~!,1
너무 예쁘다잉 ,1
류스펜나님 분위기의 영상 너무 좋아요,1
아 언니 진짜 너무 아름다워요,1
"12:08 류나님
잘 어울리고 귀엽군요",1
아 너ㅓ무 이뻐요 언니,1
내힐링 고마워요 🩷🫶,1
썸넬보고 안들어올수가없었다,1
언냐 썸네일 쫀예!!,1
펜나야  너무 야해,0
포니테일에서 박수..머리 묶으시는게 진짜 잘 어울리세요!!,1
언니 진짜 말투도 넘 조곤조곤 귀염귀염.... 진짜 좋아요️️🥹 힐링,1
진짜 독특하고 예뿌다..,1
아닞ㄴ짜 인정할 수밖에 없는 천재…,1
진짜 센스가 엄청난거 같아요 대박,1
오오옹 언니..! 옷도 너무 유니크 하고 이쁜데 언니 머리가 넘 애뻐요.!!!>.< 헤헤,1
진짜 재능이다 센스  와  옷꾸며주기 컨텐츠는없나여 ㅋㅋㅋㅋㅋ,1
여성스럽고 멋있습니다,1
머리카락 너무 예쁘고 잘어울려요,1
근데 색깔 조합이 너무 예뻐요,1
옷 너무 예뻐요ㅠㅠ,1
언니는 있잖아…. 그냥 연예인이야 내 마음 속에 연예인,1
와.... 진짜 대박이네요. 생각도 못해봤던 주제에요. 아티스트그잡채,1
진짜 아이돌 스타일러 하셔도 될듯,1
언니 유튜브 보는 게 제일 재밌어..,1
경아누나 너무이쁘세요ㅠ,1
이정도면 예술가다..,1
언니/.... 이렇게 예뻐도 되는거에요!,1
웅니 오늘도 대리만족 하고가요! 영상 언제 올라오나 기다렸는데 기다린 보람이 있어요!!나도 웅니랑 데이트…🫶,1
언니 제발 포니테일ㅠㅠㅠㅠ 진짜 너무예뻐요ㅠㅠㅠㅠ,1
아으으아아아아아언니지짜너무너모너모예뽀요…. ️,1
"완전 핫걸,,,️‍️‍",1
사람이 이렇게 귀여워도 되는겅가요?!??!??🥹🥹🥹,1
사랑합니다,1
눈나 사랑해요,1
재밋다아 부럽다 자유로운영혼같아요 멋있어요,1
"음......?;;
그냥 얼굴이랑 몸매로 꾸역꾸역 소화시키시는거 같은데ㅜㅜ",0
뭐야 나랑 결혼해줘요 언니,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 왜 보는내가 쪽팔리지,0
어휴..,0
벚꽃 너무 이쁘다 메이크업도 찰떡이에요ㅠㅠㅠㅠ,1
"꺄 패션 스타일 너무 좋아요,, 약간 펑크 느낌 너무 이쁘고요!! 쇼츠로도 봤었는데 사진도 너무 뽀샤시 하고 짱 이쁘셔요  o(*°▽°*)o",1
경아님은 그냥 뭘해도 예뻐요,1
봄과 정말 잘 어울리는 케이스와 제가 정말 원하던 느낌인데 정말 기대되네요!,1
